record_id,campaign_id,campaign_name,audience_segment,region,customer_type,treatment_group,reach_pct,frequency,impressions,spend_cad,brand_awareness,purchase_intent,website_visit,store_visit,conversion
22550,NSB-02,Summer Value,25-34,Ontario,Existing,Treatment,53.9,3.57,236,36.42,0.5411,0.2727,0,0,0
22551,NSB-02,Summer Value,25-34,Quebec,Existing,Treatment,89.2,8.14,875,223.19,0.5016,0.2492,0,0,0
22552,NSB-02,Summer Value,45-54,Alberta,New,Treatment,50.2,6.13,405,43.01,0.4086,0.2566,1,0,0
22553,NSB-03,Late Night,45-54,Quebec,New,Treatment,60.2,3.62,265,66.05,0.5075,0.2822,0,0,0
22554,NSB-02,Summer Value,25-34,Alberta,New,Treatment,49.7,1.98,86,21.58,0.5004,0.2641,0,0,0
22555,NSB-04,Family Meals,25-34,Ontario,Existing,Control,61.8,3.38,246,53.51,0.469,0.2211,0,0,0
22556,NSB-03,Late Night,35-44,Alberta,Existing,Treatment,35.3,2.93,106,40.61,0.534,0.3299,0,0,0
22557,NSB-01,Spring Launch,45-54,British Columbia,Existing,Control,57.0,5.99,394,96.19,0.4996,0.2268,1,0,1
22558,NSB-03,Late Night,35-44,Alberta,New,Control,80.5,1.91,157,30.88,0.4413,0.2555,0,0,0
22559,NSB-02,Summer Value,45-54,Alberta,New,Control,66.2,1.31,129,41.09,0.4102,0.1791,0,0,0
22560,NSB-02,Summer Value,18-24,Quebec,New,Treatment,42.1,1.34,51,10.67,0.4415,0.2214,0,0,0
22561,NSB-04,Family Meals,35-44,British Columbia,Existing,Control,68.7,2.3,171,36.1,0.423,0.2003,0,0,0
22562,NSB-02,Summer Value,35-44,British Columbia,New,Treatment,72.2,3.23,272,80.15,0.4876,0.2704,1,0,0
22563,NSB-04,Family Meals,18-24,Manitoba,Existing,Control,68.9,2.91,264,82.88,0.4376,0.2027,0,0,0
22564,NSB-03,Late Night,35-44,Ontario,New,Control,69.9,2.99,254,50.45,0.4004,0.2413,0,0,0
22565,NSB-03,Late Night,45-54,British Columbia,Existing,Control,87.9,2.11,218,70.83,0.4912,0.2313,0,0,0
22566,NSB-03,Late Night,45-54,Quebec,Existing,Control,82.5,3.33,328,79.32,0.4078,0.2333,0,0,0
22567,NSB-01,Spring Launch,25-34,Manitoba,Existing,Control,53.6,4.52,327,97.99,0.4427,0.2324,0,0,0
22568,NSB-01,Spring Launch,25-34,Alberta,New,Control,56.2,1.52,115,27.34,0.392,0.2713,0,0,0
22569,NSB-01,Spring Launch,25-34,Alberta,New,Treatment,52.7,2.94,176,28.06,0.5774,0.3337,0,0,0
22570,NSB-02,Summer Value,18-24,Alberta,New,Control,67.1,2.24,175,49.11,0.4323,0.2615,0,0,0
22571,NSB-01,Spring Launch,45-54,British Columbia,New,Treatment,74.5,2.78,239,64.18,0.5075,0.2388,0,0,0
22572,NSB-04,Family Meals,18-24,Ontario,Existing,Control,43.4,6.07,296,84.41,0.4316,0.1854,0,0,0
22573,NSB-02,Summer Value,35-44,Ontario,Existing,Control,68.6,2.85,222,68.39,0.4516,0.2099,0,0,0
22574,NSB-03,Late Night,25-34,Alberta,Existing,Control,53.5,4.63,313,60.78,0.4909,0.252,0,0,0
22575,NSB-01,Spring Launch,35-44,British Columbia,New,Treatment,48.2,2.32,168,43.68,0.5094,0.3073,0,0,0
22576,NSB-02,Summer Value,18-24,British Columbia,Existing,Control,66.5,1.61,135,32.75,0.4465,0.1956,0,0,0
22577,NSB-02,Summer Value,25-34,Manitoba,Existing,Treatment,92.7,1.48,149,38.33,0.5573,0.2608,0,0,0
22578,NSB-03,Late Night,25-34,Ontario,New,Treatment,64.9,2.79,247,67.12,0.5367,0.2903,0,0,0
22579,NSB-02,Summer Value,35-44,Ontario,New,Treatment,79.6,5.52,520,143.07,0.5398,0.2868,0,0,0
22580,NSB-02,Summer Value,35-44,Quebec,New,Control,67.6,1.0,84,43.88,0.3656,0.2552,0,0,0
22581,NSB-03,Late Night,18-24,Quebec,New,Control,62.8,3.26,272,66.72,0.4374,0.2139,0,0,0
22582,NSB-03,Late Night,18-24,Quebec,New,Control,72.3,2.17,188,56.83,0.4186,0.2516,0,0,0
22583,NSB-01,Spring Launch,35-44,Ontario,New,Treatment,56.1,2.65,193,32.72,0.5365,0.3286,0,0,0
22584,NSB-03,Late Night,45-54,Ontario,New,Treatment,42.3,1.0,56,20.13,0.5057,0.2529,0,0,0
22585,NSB-03,Late Night,25-34,British Columbia,New,Control,44.9,3.98,218,70.49,0.4973,0.2772,0,0,0
22586,NSB-03,Late Night,25-34,Quebec,New,Treatment,62.5,3.05,244,59.63,0.5764,0.3271,0,0,0
22587,NSB-02,Summer Value,18-24,Ontario,New,Control,70.2,2.64,227,25.24,0.4615,0.2568,1,0,0
22588,NSB-02,Summer Value,18-24,Quebec,New,Treatment,68.1,1.0,94,27.7,0.4806,0.245,0,0,0
22589,NSB-01,Spring Launch,18-24,Ontario,New,Treatment,54.9,7.5,496,103.27,0.4413,0.2533,0,0,0
22590,NSB-04,Family Meals,35-44,Ontario,Existing,Treatment,64.5,2.66,231,68.29,0.4564,0.2959,0,0,0
22591,NSB-02,Summer Value,45-54,Ontario,New,Control,56.6,2.44,197,36.26,0.4583,0.2445,0,0,0
22592,NSB-04,Family Meals,18-24,Ontario,New,Treatment,45.7,1.48,84,19.91,0.4175,0.2225,0,0,0
22593,NSB-02,Summer Value,35-44,Quebec,New,Control,37.2,2.02,61,8.0,0.4339,0.2386,0,0,0
22594,NSB-01,Spring Launch,35-44,Alberta,New,Control,59.4,5.7,409,123.4,0.4483,0.2385,0,0,0
22595,NSB-02,Summer Value,45-54,Ontario,Existing,Treatment,76.2,3.92,361,119.86,0.4651,0.2409,0,0,0
22596,NSB-01,Spring Launch,35-44,Ontario,Existing,Control,63.4,5.53,430,85.68,0.4718,0.1965,0,1,0
22597,NSB-04,Family Meals,45-54,Alberta,New,Control,42.9,1.54,95,13.05,0.3824,0.2227,0,0,0
22598,NSB-04,Family Meals,35-44,Ontario,Existing,Treatment,81.0,3.35,347,114.23,0.4388,0.2806,0,0,0
22599,NSB-03,Late Night,45-54,Ontario,New,Control,53.1,2.38,161,43.13,0.4972,0.2191,0,0,0
22600,NSB-03,Late Night,25-34,Ontario,New,Control,29.4,1.47,51,20.82,0.4515,0.2462,0,0,0
22601,NSB-03,Late Night,25-34,Ontario,New,Treatment,62.8,2.47,171,38.37,0.5509,0.3252,0,0,0
22602,NSB-04,Family Meals,45-54,Quebec,New,Treatment,80.9,4.35,410,106.36,0.4814,0.2681,0,0,0
22603,NSB-01,Spring Launch,35-44,Alberta,New,Control,66.9,10.0,804,179.12,0.47,0.2785,0,0,0
22604,NSB-03,Late Night,18-24,Manitoba,Existing,Control,48.1,2.67,139,46.71,0.4711,0.1676,0,0,0
22605,NSB-03,Late Night,45-54,Manitoba,New,Treatment,49.4,2.32,128,10.99,0.4651,0.3373,0,0,0
22606,NSB-04,Family Meals,25-34,Quebec,New,Control,81.1,4.03,412,112.58,0.4517,0.2675,0,0,0
22607,NSB-04,Family Meals,25-34,Ontario,Existing,Control,54.7,2.57,179,33.95,0.4196,0.2624,0,0,0
22608,NSB-04,Family Meals,35-44,British Columbia,New,Control,44.7,1.87,112,17.29,0.4158,0.2159,0,0,0
22609,NSB-03,Late Night,35-44,Alberta,Existing,Treatment,46.9,2.19,128,34.33,0.5377,0.2486,0,0,0
22610,NSB-01,Spring Launch,35-44,British Columbia,New,Control,59.0,1.94,154,44.92,0.495,0.2221,0,0,0
22611,NSB-02,Summer Value,25-34,Alberta,New,Treatment,84.0,2.32,254,76.58,0.5081,0.275,0,1,0
22612,NSB-03,Late Night,45-54,Ontario,New,Control,74.4,4.48,408,74.86,0.3931,0.2509,0,0,0
22613,NSB-03,Late Night,45-54,British Columbia,New,Control,66.0,7.81,614,149.02,0.4014,0.2402,0,0,0
22614,NSB-01,Spring Launch,18-24,Ontario,Existing,Control,95.0,1.23,157,39.24,0.4433,0.186,0,0,0
22615,NSB-02,Summer Value,25-34,Quebec,New,Control,72.5,3.79,318,97.64,0.4702,0.2544,0,0,0
22616,NSB-01,Spring Launch,18-24,Ontario,New,Treatment,95.0,3.07,373,99.63,0.4706,0.2684,0,0,0
22617,NSB-04,Family Meals,45-54,British Columbia,New,Control,58.0,1.25,62,8.0,0.4461,0.2307,0,0,1
22618,NSB-01,Spring Launch,45-54,Manitoba,Existing,Treatment,64.5,5.33,418,118.71,0.5168,0.2386,0,0,0
22619,NSB-03,Late Night,25-34,Ontario,New,Treatment,53.1,3.85,238,79.44,0.4911,0.312,0,0,0
22620,NSB-01,Spring Launch,45-54,Quebec,Existing,Treatment,66.1,6.13,516,109.98,0.4588,0.2589,0,0,0
22621,NSB-02,Summer Value,35-44,Alberta,New,Control,61.4,1.0,73,21.79,0.4162,0.2327,0,0,0
22622,NSB-04,Family Meals,25-34,Quebec,New,Control,95.0,1.17,140,42.76,0.4689,0.2402,0,0,0
22623,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,60.9,4.84,363,90.57,0.5225,0.246,0,0,0
22624,NSB-01,Spring Launch,25-34,Manitoba,Existing,Control,81.3,3.23,305,65.89,0.4845,0.2439,0,0,0
22625,NSB-01,Spring Launch,25-34,Ontario,Existing,Control,64.2,8.16,644,139.16,0.4261,0.2403,0,0,0
22626,NSB-02,Summer Value,35-44,Alberta,New,Control,74.2,1.65,153,50.46,0.4629,0.2131,0,0,0
22627,NSB-03,Late Night,18-24,Alberta,Existing,Control,69.7,3.97,334,95.84,0.4548,0.1985,0,0,0
22628,NSB-02,Summer Value,18-24,Alberta,Existing,Treatment,71.3,4.52,427,76.78,0.5072,0.268,0,0,0
22629,NSB-03,Late Night,18-24,Alberta,Existing,Control,64.7,4.1,299,61.06,0.4534,0.1992,0,0,0
22630,NSB-01,Spring Launch,35-44,Manitoba,Existing,Control,39.2,1.38,37,13.64,0.3902,0.2053,1,0,0
22631,NSB-04,Family Meals,45-54,Quebec,Existing,Treatment,78.2,2.31,231,31.49,0.4227,0.1991,1,1,1
22632,NSB-04,Family Meals,45-54,Alberta,Existing,Treatment,36.5,1.07,48,26.46,0.473,0.2507,0,0,0
22633,NSB-04,Family Meals,35-44,Alberta,New,Control,86.5,2.79,299,78.47,0.5028,0.2312,0,0,0
22634,NSB-04,Family Meals,35-44,Alberta,Existing,Control,72.7,2.15,148,35.62,0.3942,0.2156,0,0,0
22635,NSB-02,Summer Value,25-34,British Columbia,Existing,Treatment,68.9,2.41,212,60.88,0.4762,0.2423,0,0,1
22636,NSB-02,Summer Value,25-34,Ontario,Existing,Treatment,65.3,1.44,120,20.1,0.4566,0.274,0,0,0
22637,NSB-03,Late Night,25-34,Quebec,New,Treatment,84.4,1.11,114,31.82,0.4961,0.345,0,1,0
22638,NSB-01,Spring Launch,18-24,Manitoba,Existing,Control,84.8,3.28,345,66.53,0.4081,0.2268,0,1,0
22639,NSB-02,Summer Value,35-44,British Columbia,Existing,Control,41.9,1.37,79,17.27,0.452,0.2671,0,0,0
22640,NSB-01,Spring Launch,18-24,Manitoba,New,Treatment,29.6,2.67,77,23.92,0.4079,0.2916,0,1,0
22641,NSB-02,Summer Value,35-44,Quebec,New,Control,73.7,1.84,162,60.75,0.4208,0.2935,1,0,0
22642,NSB-03,Late Night,18-24,Quebec,Existing,Treatment,64.9,2.91,253,85.1,0.4531,0.2462,0,0,0
22643,NSB-01,Spring Launch,25-34,British Columbia,Existing,Control,55.7,4.75,331,77.52,0.4827,0.2351,0,0,0
22644,NSB-01,Spring Launch,45-54,Alberta,Existing,Treatment,66.7,4.61,379,63.17,0.532,0.2706,0,0,0
22645,NSB-03,Late Night,18-24,British Columbia,Existing,Control,50.0,4.49,272,99.01,0.4125,0.221,0,0,0
22646,NSB-01,Spring Launch,25-34,Alberta,Existing,Treatment,72.3,1.0,80,31.51,0.5016,0.2821,0,0,0
22647,NSB-04,Family Meals,18-24,Alberta,New,Treatment,52.4,2.75,176,39.21,0.4836,0.2545,0,0,0
22648,NSB-01,Spring Launch,18-24,Manitoba,Existing,Control,62.5,3.39,266,56.48,0.3884,0.2207,0,0,0
22649,NSB-03,Late Night,35-44,Quebec,New,Control,72.0,3.84,328,81.43,0.4027,0.236,1,0,0
22650,NSB-02,Summer Value,35-44,Ontario,New,Treatment,55.6,5.77,352,80.72,0.4958,0.2487,0,0,0
22651,NSB-01,Spring Launch,18-24,Ontario,New,Control,58.0,4.71,311,75.11,0.4718,0.2382,0,0,0
22652,NSB-02,Summer Value,45-54,Ontario,Existing,Control,62.9,1.43,101,42.47,0.4189,0.2345,0,0,0
22653,NSB-02,Summer Value,35-44,Quebec,Existing,Control,68.8,6.41,542,180.38,0.4335,0.2253,0,0,0
22654,NSB-04,Family Meals,25-34,Alberta,New,Control,85.2,6.11,640,155.01,0.4976,0.291,1,0,0
22655,NSB-03,Late Night,25-34,British Columbia,New,Treatment,58.3,4.91,342,96.82,0.5483,0.2907,0,0,0
22656,NSB-01,Spring Launch,35-44,Alberta,New,Control,75.8,1.0,101,35.59,0.4578,0.2558,0,0,0
22657,NSB-01,Spring Launch,35-44,Quebec,Existing,Control,73.2,3.8,346,102.47,0.4445,0.2172,0,0,0
22658,NSB-02,Summer Value,18-24,Alberta,New,Control,69.0,10.0,832,169.01,0.3681,0.2341,0,0,0
22659,NSB-01,Spring Launch,25-34,British Columbia,New,Control,77.9,2.65,259,68.76,0.3826,0.2767,0,0,0
22660,NSB-02,Summer Value,25-34,Ontario,Existing,Treatment,88.1,1.72,173,25.94,0.4827,0.2784,0,0,0
22661,NSB-04,Family Meals,25-34,British Columbia,New,Control,66.1,2.42,187,54.77,0.4692,0.2781,0,0,0
22662,NSB-02,Summer Value,25-34,Ontario,New,Control,75.2,3.04,250,82.14,0.4351,0.283,0,0,0
22663,NSB-03,Late Night,45-54,Quebec,New,Control,56.4,3.46,200,50.78,0.3971,0.2134,0,0,0
22664,NSB-03,Late Night,35-44,Manitoba,New,Treatment,59.6,1.0,78,32.95,0.522,0.3084,0,0,0
22665,NSB-04,Family Meals,35-44,Ontario,New,Treatment,49.5,2.68,172,56.23,0.507,0.2932,0,0,0
22666,NSB-01,Spring Launch,25-34,Ontario,New,Treatment,60.4,4.43,311,88.38,0.5279,0.2898,0,0,0
22667,NSB-03,Late Night,18-24,Ontario,New,Control,69.0,5.72,484,125.35,0.4422,0.2295,0,0,0
22668,NSB-04,Family Meals,18-24,Ontario,New,Control,64.8,4.25,320,73.75,0.5017,0.2568,0,0,0
22669,NSB-01,Spring Launch,35-44,Manitoba,Existing,Control,61.4,1.36,101,12.04,0.4436,0.2695,0,0,0
22670,NSB-02,Summer Value,25-34,Quebec,Existing,Control,61.3,1.89,148,39.76,0.463,0.2334,0,0,0
22671,NSB-04,Family Meals,18-24,British Columbia,Existing,Control,63.0,4.45,342,97.75,0.4598,0.2126,0,0,0
22672,NSB-04,Family Meals,18-24,Ontario,New,Control,63.1,4.47,346,83.58,0.4306,0.243,1,0,0
22673,NSB-02,Summer Value,45-54,British Columbia,New,Control,88.3,1.59,150,28.32,0.4517,0.1665,0,0,0
22674,NSB-03,Late Night,35-44,Quebec,Existing,Control,64.4,4.07,328,87.31,0.4385,0.2235,0,0,0
22675,NSB-02,Summer Value,18-24,Quebec,New,Treatment,49.5,1.0,68,16.32,0.4448,0.2448,1,1,0
22676,NSB-02,Summer Value,35-44,Ontario,New,Treatment,92.7,5.76,627,183.36,0.3887,0.2576,0,1,0
22677,NSB-02,Summer Value,35-44,British Columbia,Existing,Treatment,64.2,1.33,100,18.03,0.5033,0.2689,0,0,0
22678,NSB-01,Spring Launch,25-34,Alberta,Existing,Treatment,62.5,1.0,79,35.77,0.5017,0.2653,0,0,1
22679,NSB-03,Late Night,18-24,Alberta,Existing,Control,51.4,4.23,246,43.27,0.4492,0.2276,0,0,0
22680,NSB-03,Late Night,45-54,Alberta,New,Treatment,53.5,5.39,349,87.55,0.4791,0.2457,1,0,0
22681,NSB-04,Family Meals,25-34,Alberta,New,Treatment,88.8,2.74,278,50.42,0.5156,0.3192,0,0,0
22682,NSB-01,Spring Launch,45-54,Alberta,Existing,Treatment,51.4,1.78,105,25.42,0.419,0.2267,0,0,0
22683,NSB-04,Family Meals,18-24,Ontario,Existing,Treatment,53.6,3.96,262,38.75,0.4806,0.2522,0,0,0
22684,NSB-01,Spring Launch,25-34,Alberta,Existing,Control,74.0,4.84,456,144.14,0.4348,0.2552,0,0,0
22685,NSB-02,Summer Value,18-24,Quebec,New,Treatment,41.7,3.97,217,50.31,0.4812,0.2057,0,0,0
22686,NSB-04,Family Meals,35-44,Ontario,Existing,Treatment,80.2,3.53,339,88.85,0.5244,0.2624,0,0,0
22687,NSB-02,Summer Value,45-54,Manitoba,Existing,Treatment,74.2,4.31,392,88.27,0.4782,0.2227,0,0,0
22688,NSB-01,Spring Launch,25-34,Ontario,Existing,Treatment,62.9,2.42,198,45.85,0.4788,0.2664,1,0,0
22689,NSB-01,Spring Launch,18-24,Alberta,Existing,Treatment,70.8,4.23,368,97.74,0.5386,0.2882,0,0,1
22690,NSB-02,Summer Value,25-34,Quebec,New,Control,88.5,5.82,622,134.49,0.4374,0.2851,0,0,0
22691,NSB-03,Late Night,45-54,British Columbia,Existing,Treatment,77.1,3.94,346,109.08,0.4611,0.2393,1,0,0
22692,NSB-04,Family Meals,35-44,Manitoba,New,Treatment,78.3,6.65,590,145.08,0.4487,0.2528,0,0,0
22693,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,73.0,2.96,242,64.55,0.543,0.3349,0,0,0
22694,NSB-04,Family Meals,45-54,Alberta,Existing,Control,62.1,2.27,200,29.11,0.4405,0.2284,0,0,0
22695,NSB-03,Late Night,35-44,British Columbia,Existing,Treatment,63.4,7.02,542,138.62,0.5239,0.3358,0,0,0
22696,NSB-04,Family Meals,18-24,Alberta,Existing,Treatment,68.2,4.01,311,92.25,0.4802,0.3058,0,0,0
22697,NSB-01,Spring Launch,35-44,Quebec,New,Control,74.4,4.45,398,100.51,0.4711,0.2326,0,0,0
22698,NSB-04,Family Meals,25-34,British Columbia,New,Treatment,58.6,1.0,74,12.21,0.5113,0.2722,0,0,0
22699,NSB-02,Summer Value,45-54,Manitoba,New,Treatment,72.8,1.91,179,36.83,0.4307,0.2513,0,0,0
22700,NSB-04,Family Meals,25-34,Quebec,New,Control,61.4,3.37,255,65.3,0.4204,0.2598,0,0,0
22701,NSB-01,Spring Launch,45-54,Quebec,New,Control,68.6,3.09,262,60.19,0.3687,0.2614,0,0,0
22702,NSB-03,Late Night,45-54,Alberta,Existing,Control,66.2,4.71,363,81.45,0.3384,0.2194,1,0,0
22703,NSB-03,Late Night,35-44,Alberta,New,Control,70.9,1.75,178,48.95,0.3849,0.2099,0,0,0
22704,NSB-04,Family Meals,25-34,Quebec,New,Control,70.4,6.39,543,131.22,0.451,0.2798,0,0,0
22705,NSB-03,Late Night,45-54,Ontario,Existing,Treatment,65.0,3.54,259,70.76,0.4991,0.2967,0,0,0
22706,NSB-02,Summer Value,35-44,Ontario,New,Control,52.6,3.4,222,46.01,0.395,0.2708,0,0,0
22707,NSB-03,Late Night,45-54,Ontario,Existing,Treatment,85.5,2.2,220,50.5,0.4776,0.2531,1,0,0
22708,NSB-02,Summer Value,25-34,Ontario,Existing,Control,58.2,1.0,84,8.0,0.4402,0.2278,1,0,0
22709,NSB-01,Spring Launch,45-54,British Columbia,Existing,Treatment,82.6,4.74,437,117.28,0.5014,0.237,0,0,0
22710,NSB-01,Spring Launch,45-54,Quebec,New,Treatment,47.3,3.67,218,79.64,0.4398,0.2673,0,0,1
22711,NSB-01,Spring Launch,45-54,Ontario,New,Treatment,48.4,4.99,304,57.03,0.5317,0.2595,0,0,0
22712,NSB-02,Summer Value,25-34,Manitoba,New,Treatment,81.5,2.18,209,57.65,0.5552,0.3216,0,0,0
22713,NSB-04,Family Meals,25-34,Alberta,New,Control,91.2,1.25,144,36.46,0.472,0.2366,0,1,0
22714,NSB-04,Family Meals,18-24,British Columbia,Existing,Control,73.8,4.81,414,78.0,0.4606,0.2197,0,0,0
22715,NSB-01,Spring Launch,18-24,Manitoba,New,Control,43.8,2.27,120,22.96,0.437,0.2262,0,0,0
22716,NSB-01,Spring Launch,25-34,Manitoba,New,Treatment,82.1,1.82,150,29.06,0.478,0.3177,0,0,0
22717,NSB-01,Spring Launch,45-54,Ontario,New,Control,51.0,1.38,95,23.48,0.4038,0.2507,0,0,0
22718,NSB-01,Spring Launch,35-44,Ontario,Existing,Treatment,48.5,1.49,71,28.15,0.5027,0.316,0,0,0
22719,NSB-01,Spring Launch,25-34,Quebec,New,Treatment,67.3,1.39,95,33.25,0.4773,0.2931,1,0,0
22720,NSB-02,Summer Value,45-54,Ontario,New,Control,57.5,2.09,144,30.8,0.4551,0.2628,0,0,0
22721,NSB-03,Late Night,35-44,Ontario,New,Control,77.2,4.97,458,144.82,0.4766,0.2354,0,0,0
22722,NSB-03,Late Night,45-54,Alberta,New,Treatment,72.7,2.88,256,74.52,0.4637,0.2847,1,0,0
22723,NSB-02,Summer Value,45-54,Quebec,New,Treatment,59.9,2.85,217,29.23,0.458,0.2178,0,0,0
22724,NSB-02,Summer Value,35-44,British Columbia,Existing,Control,74.5,4.4,364,105.39,0.4138,0.2422,1,1,0
22725,NSB-03,Late Night,25-34,British Columbia,Existing,Control,95.0,2.95,334,62.88,0.3936,0.2322,0,1,0
22726,NSB-04,Family Meals,45-54,British Columbia,New,Control,60.8,1.44,115,30.64,0.4419,0.2494,0,0,0
22727,NSB-02,Summer Value,25-34,Quebec,New,Control,70.3,2.06,157,50.78,0.4649,0.2911,0,0,0
22728,NSB-01,Spring Launch,35-44,Ontario,New,Control,74.2,3.55,294,85.98,0.4819,0.2064,0,0,0
22729,NSB-02,Summer Value,45-54,Ontario,Existing,Control,73.6,4.15,393,123.84,0.4385,0.2142,0,0,0
22730,NSB-01,Spring Launch,18-24,Ontario,New,Control,95.0,3.18,375,72.4,0.4536,0.2191,0,1,0
22731,NSB-02,Summer Value,35-44,Ontario,New,Treatment,82.4,5.13,516,145.88,0.5172,0.3141,1,0,0
22732,NSB-01,Spring Launch,25-34,Ontario,New,Treatment,50.3,2.39,159,41.06,0.4433,0.2531,0,0,0
22733,NSB-02,Summer Value,25-34,Manitoba,New,Treatment,50.7,2.62,155,29.5,0.4999,0.2998,0,0,0
22734,NSB-01,Spring Launch,18-24,Quebec,Existing,Treatment,63.3,3.89,297,56.21,0.4453,0.2532,0,0,0
22735,NSB-03,Late Night,45-54,Manitoba,Existing,Treatment,73.8,1.85,153,43.14,0.4786,0.2533,0,0,0
22736,NSB-01,Spring Launch,18-24,Ontario,New,Treatment,80.4,7.27,702,140.38,0.4515,0.249,0,0,0
22737,NSB-03,Late Night,45-54,British Columbia,New,Control,80.3,1.85,163,47.07,0.4286,0.247,0,0,0
22738,NSB-01,Spring Launch,35-44,British Columbia,New,Treatment,64.8,5.61,407,90.87,0.5246,0.3137,0,0,0
22739,NSB-01,Spring Launch,35-44,Quebec,New,Control,74.0,1.0,69,12.81,0.4524,0.2257,0,0,0
22740,NSB-04,Family Meals,45-54,Quebec,New,Treatment,88.9,2.84,350,88.53,0.464,0.2168,0,0,0
22741,NSB-03,Late Night,25-34,Manitoba,Existing,Treatment,73.0,4.28,363,86.4,0.5777,0.3622,0,0,0
22742,NSB-01,Spring Launch,25-34,Alberta,Existing,Control,70.8,1.53,130,40.02,0.5357,0.289,0,0,0
22743,NSB-03,Late Night,18-24,Alberta,New,Treatment,79.8,4.24,399,79.12,0.5159,0.2787,0,1,0
22744,NSB-03,Late Night,35-44,Quebec,Existing,Treatment,68.5,5.21,407,120.39,0.5383,0.3043,0,0,0
22745,NSB-02,Summer Value,35-44,Ontario,Existing,Treatment,75.6,3.43,312,93.9,0.4994,0.2276,0,0,0
22746,NSB-02,Summer Value,25-34,Ontario,New,Control,93.2,2.11,255,58.65,0.4825,0.2458,1,0,0
22747,NSB-04,Family Meals,35-44,Alberta,New,Control,47.8,6.23,328,69.05,0.4807,0.2468,0,0,0
22748,NSB-01,Spring Launch,25-34,Manitoba,Existing,Control,62.5,3.87,304,85.15,0.4427,0.229,1,0,0
22749,NSB-02,Summer Value,45-54,Ontario,New,Control,56.2,5.95,372,60.61,0.4091,0.26,0,0,0
22750,NSB-02,Summer Value,35-44,Alberta,New,Treatment,55.1,3.08,193,61.29,0.4538,0.3014,0,0,0
22751,NSB-03,Late Night,45-54,Alberta,Existing,Control,56.8,3.32,218,48.23,0.4207,0.2077,0,1,0
22752,NSB-04,Family Meals,25-34,Alberta,New,Control,33.2,2.16,83,28.43,0.4117,0.2369,0,0,0
22753,NSB-04,Family Meals,45-54,Alberta,New,Control,58.6,3.83,279,46.32,0.404,0.2393,0,0,0
22754,NSB-04,Family Meals,35-44,Manitoba,New,Control,81.3,4.32,446,97.24,0.4437,0.1797,0,0,0
22755,NSB-04,Family Meals,35-44,British Columbia,Existing,Treatment,46.6,7.67,415,104.91,0.5635,0.2783,0,0,0
22756,NSB-03,Late Night,25-34,Quebec,Existing,Treatment,39.2,1.21,82,8.0,0.5805,0.3435,1,0,0
22757,NSB-03,Late Night,25-34,Ontario,Existing,Treatment,56.5,1.0,39,15.92,0.5582,0.321,0,0,0
22758,NSB-04,Family Meals,45-54,Alberta,Existing,Treatment,53.5,2.35,114,31.75,0.4758,0.2832,0,0,0
22759,NSB-01,Spring Launch,25-34,Alberta,New,Control,77.8,1.9,193,51.09,0.3872,0.246,0,0,0
22760,NSB-03,Late Night,18-24,Ontario,Existing,Control,91.2,3.22,332,79.2,0.4536,0.1952,1,0,0
22761,NSB-03,Late Night,45-54,Ontario,Existing,Control,95.0,2.71,288,40.67,0.4144,0.1926,0,0,0
22762,NSB-04,Family Meals,35-44,Alberta,Existing,Control,54.0,1.0,79,18.01,0.4164,0.2141,1,0,0
22763,NSB-04,Family Meals,25-34,Manitoba,New,Control,74.1,2.87,288,70.5,0.4591,0.2205,0,0,0
22764,NSB-04,Family Meals,25-34,Ontario,Existing,Control,64.7,6.15,471,150.45,0.4626,0.2074,0,0,0
22765,NSB-04,Family Meals,35-44,Ontario,New,Control,71.3,1.0,83,8.0,0.4647,0.2548,0,0,0
22766,NSB-02,Summer Value,35-44,British Columbia,New,Treatment,73.6,3.15,256,83.27,0.4734,0.2207,0,0,0
22767,NSB-01,Spring Launch,45-54,British Columbia,New,Control,64.0,1.8,142,40.38,0.4147,0.2335,0,0,0
22768,NSB-01,Spring Launch,25-34,Ontario,New,Control,50.9,1.0,65,13.01,0.493,0.2648,1,0,0
22769,NSB-02,Summer Value,35-44,Quebec,New,Treatment,53.5,5.13,321,85.04,0.4614,0.316,0,0,0
22770,NSB-02,Summer Value,45-54,Ontario,New,Control,68.2,1.04,87,55.81,0.3963,0.205,0,0,0
22771,NSB-02,Summer Value,45-54,Ontario,Existing,Control,70.6,1.99,176,53.78,0.4109,0.2138,0,0,0
22772,NSB-02,Summer Value,25-34,Alberta,Existing,Treatment,55.8,1.14,82,8.0,0.5617,0.2687,0,0,0
22773,NSB-04,Family Meals,25-34,Ontario,New,Control,61.7,7.64,565,93.83,0.4045,0.2516,0,0,0
22774,NSB-02,Summer Value,35-44,Ontario,New,Control,82.5,7.0,711,221.14,0.4782,0.2721,0,0,0
22775,NSB-04,Family Meals,45-54,British Columbia,Existing,Control,65.2,2.76,191,50.11,0.4462,0.253,0,0,0
22776,NSB-04,Family Meals,35-44,Quebec,New,Treatment,72.0,5.85,519,141.62,0.4852,0.3157,0,0,0
22777,NSB-02,Summer Value,35-44,Alberta,New,Control,87.6,4.21,458,138.29,0.4382,0.2222,0,0,0
